Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
SMID	"[""SMID""]"	nBw9CkTnwa	2026-06-05 04:46:00.252	REG-First Trust Global Funds PLC Net Asset Value(s)	Business Wire	4.57	LSE	2026-06-05 04:46:00.279138	0.0738	0.0729	0.8534	0.0009	neutral	0.6967	0.4326	0.173	0.2738	0.174	2026-06-05 04:46:00.366117	NO:sentiment_score
IBKR	"[""IBKR""]"	nBw9pgzGWa	2026-06-05 05:00:00.565	Interactive Brokers Offers Eligible Clients Access to the Space Exploration Technologies Corp Initial Public Offering	Business Wire	432.03	NASDAQ	2026-06-05 05:00:00.590273	0.1596	0.013	0.8274	0.1466	positive	-0.0499	-0.036	0.0154	0.1793	0.0091	2026-06-05 05:00:01.000788	NO:sentiment_score,Float
HERE	"[""HERE""]"	nGNX5Xq97r	2026-06-05 05:00:01.425	Here Announces Unaudited Financial Results for the Third Quarter of Fiscal Year 2026	Globe Newswire	36.99	NASDAQ	2026-06-05 05:00:01.466539	0.0309	0.0551	0.914	-0.0243	neutral	0.24	0.2685	0.2192	0.9071	0.0638	2026-06-05 05:00:02.419205	NO:sentiment_score
BKNG	"[""BKNG""]"	nPNAXprYTa	2026-06-05 05:53:00.350	Agoda Reveals Top Family-Friendly Urban Hubs for the 2026 School Summer Break	PR Newswire	773.17	NASDAQ	2026-06-05 05:53:00.374709	0.2914	0.03	0.6786	0.2614	positive	0.3408	0.3778	0.3408	0.7561	0.3067	2026-06-05 05:53:00.926752	NO:sentiment_score,Float
CRM	"[""CRM""]"	nBw6vlqcWa	2026-06-05 06:00:00.486	Salesforce to Transform Fan Engagement and Tournament Operations at FIFA World Cup 2026™ and FIFA Women’s World Cup 2027™	Business Wire	792.87	NYSE	2026-06-05 06:00:00.512304	0.1911	0.0104	0.7985	0.1806	positive	0.3867	0.5133	0.3391	0.7562	0.2761	2026-06-05 06:00:01.090002	NO:sentiment_score,Float
CAE	"[""CAE""]"	nPn8qJHPZa	2026-06-05 06:00:02.228	CAE announces renewal of normal course issuer bid	PR Newswire	321.16	NYSE	2026-06-05 06:00:02.250038	0.1202	0.0439	0.8359	0.0762	positive	0.1946	0.1605	0.0814	0.3612	0.082	2026-06-05 06:00:03.016860	NO:sentiment_score,Float
TRX	"[""TRX""]"	nGNX3Ny8lL	2026-06-05 06:15:00.321	TRX Gold Reports Q3 2026 Production on Record Throughput, Reaffirms Guidance, and Accelerates Plant Expansion	Globe Newswire	316.89	NYSE AMERICAN	2026-06-05 06:15:00.378297	0.8969	0.0172	0.0859	0.8797	positive	0.612	0.7183	0.5811	0.9228	0.5358	2026-06-05 06:15:00.923947	NO:Float
2IS	"[""TT"", ""2IS""]"	nBw2BvNCka	2026-06-05 06:28:00.258	Trane Technologies Declares Quarterly Dividend	Business Wire		NYSE	2026-06-05 06:28:00.270720	0.1344	0.1426	0.723	-0.0082	neutral	0.2537	0.3294	0.1613	0.4174	0.1706	2026-06-05 06:28:00.672299	NO:sentiment_score,Float
TT	"[""TT"", ""2IS""]"	nBw2BvNCka	2026-06-05 06:28:00.258	Trane Technologies Declares Quarterly Dividend	Business Wire	220.47	NYSE	2026-06-05 06:28:00.269409	0.1344	0.1426	0.723	-0.0082	neutral	0.2537	0.3294	0.1613	0.4174	0.1706	2026-06-05 06:28:00.672396	NO:sentiment_score,Float
BESS	"[""BESS""]"	nGNX9ph6lM	2026-06-05 06:30:00.655	Bimergen Energy (BESS) to Present Path to $400 Million Revenues in The Small Cap Showcase & Water Tower Research Insights, June 9, 2026	Globe Newswire	4.39	NYSE AMERICAN	2026-06-05 06:30:00.709006	0.1719	0.0206	0.8075	0.1513	positive	0.212	0.3017	0.1385	0.5357	0.1804	2026-06-05 06:30:01.907211	NO:sentiment_score
BRO	"[""BRO""]"	nGNX1hkZN7	2026-06-05 06:30:00.682	Brown & Brown strengthens private equity and M&A services capabilities, appoints Corey Lewis as retail global head of tax insurance	Globe Newswire	289.14	NYSE	2026-06-05 06:30:00.712544	0.3921	0.0145	0.5934	0.3776	positive	0.3982	0.536	0.3204	0.837	0.3856	2026-06-05 06:30:02.184030	NO:sentiment_score,Float
WELL	"[""WELL""]"	nNFC5QygLS	2026-06-05 06:30:42.373	WELL Health Strengthens Clinical and Public Sector Leadership with Appointment of Dr. Andrew Bond as Chief Health Officer and Head of Public Sector	Newsfile Corp	705.6	TSX	2026-06-05 06:30:42.397203	0.7637	0.0182	0.2181	0.7455	positive	0.3124	0.4425	0.3008	0.7721	0.2438	2026-06-05 06:30:42.914520	NO:Float
RUSH	"[""OGC"", ""RUSH""]"	nNFC5H4xDW	2026-06-05 06:30:48.680	Carolina Rush Shareholders Approve All Proposals at the Annual General and Special Meeting, Including Election of New Board Members	Newsfile Corp		NYSE	2026-06-05 06:30:48.708108	0.1161	0.0183	0.8657	0.0978	positive	0.2959	0.4236	0.2441	0.6998	0.2743	2026-06-05 06:30:49.505985	NO:sentiment_score,Float
OGC	"[""OGC"", ""RUSH""]"	nNFC5H4xDW	2026-06-05 06:30:48.680	Carolina Rush Shareholders Approve All Proposals at the Annual General and Special Meeting, Including Election of New Board Members	Newsfile Corp	224.13	NYSE	2026-06-05 06:30:48.708463	0.1161	0.0183	0.8657	0.0978	positive	0.2959	0.4236	0.2441	0.6998	0.2743	2026-06-05 06:30:49.506121	NO:sentiment_score,Float
RMAX	"[""RMAX""]"	nGNX1rkFvN	2026-06-05 06:36:00.285	$RMAX Stock Notification: Current Shareholder of RE/MAX? Contact BFA Law about its Ongoing Investigation into the Board Over $13.80 per share Merger	Globe Newswire	16.09	NYSE	2026-06-05 06:36:00.311826	0.1253	0.1534	0.7213	-0.0281	neutral	0.0915	0.1487	0.0516	0.4039	-0.0016	2026-06-05 06:36:00.894311	NO:sentiment_score
MAX	"[""MAX""]"	nGNX8DT2MW	2026-06-05 06:36:00.609	$MAX Stock Notification: Current Shareholder of MediaAlpha? Contact BFA Law about its Ongoing Investigation into the Board Over Deceptive Advertising	Globe Newswire	28.6	NYSE	2026-06-05 06:36:00.763552	0.1075	0.0858	0.8067	0.0216	neutral	-0.0358	-0.0494	-0.0161	0.3267	-0.056	2026-06-05 06:36:01.708135	NO:sentiment_score
INTU	"[""INTU""]"	nGNX853H4t	2026-06-05 06:36:00.634	$INTU Stock Notification: Lose Money on Your Intuit Investment? Contact BFA Law about its Ongoing Securities Fraud Investigation	Globe Newswire	267.63	NASDAQ	2026-06-05 06:36:00.716582	0.073	0.2242	0.7027	-0.1512	negative	-0.2491	-0.3096	-0.1408	0.5879	-0.1884	2026-06-05 06:36:01.874744	NO:sentiment_score,Float
LAES	"[""LAES"", ""8OE""]"	nGNX3CTP7j	2026-06-05 06:50:00.397	SEALSQ Establishes Pure Play Quantum Platform Through Strategic Acquisitions and Investments Across Leading Quantum Computing Companies	Globe Newswire	215.45	NASDAQ	2026-06-05 06:50:00.418566	0.5704	0.0105	0.4192	0.5599	positive	0.3342	0.4073	0.2673	0.6452	0.2424	2026-06-05 06:50:01.686659	NO:Float
8OE	"[""LAES"", ""8OE""]"	nGNX3CTP7j	2026-06-05 06:50:00.397	SEALSQ Establishes Pure Play Quantum Platform Through Strategic Acquisitions and Investments Across Leading Quantum Computing Companies	Globe Newswire		NASDAQ	2026-06-05 06:50:00.424289	0.5704	0.0105	0.4192	0.5599	positive	0.3439	0.4158	0.271	0.6452	0.2468	2026-06-05 06:50:01.687166	NO:Float
LEGT	"[""LEGT""]"	nPn7ggPyLa	2026-06-05 06:54:13.075	Legato Merger Corp. III Shareholders Approve Business Combination with Einride	PR Newswire	18.46	NYSE AMERICAN	2026-06-05 06:54:13.094989	0.2399	0.0152	0.745	0.2247	positive	0.2868	0.3434	0.1649	0.5996	0.1812	2026-06-05 06:54:13.721620	NO:sentiment_score
FHTX	"[""FHTX""]"	nGNX2r8n1t	2026-06-05 07:00:00.540	Foghorn Therapeutics to Participate in the Goldman Sachs 47th Annual Global Healthcare Conference 2026	Globe Newswire	30.95	NASDAQ	2026-06-05 07:00:00.553557	0.2885	0.023	0.6885	0.2655	positive	0.2582	0.2151	0.1248	0.3686	0.135	2026-06-05 07:00:01.041321	NO:sentiment_score
ROOT	"[""ROOT""]"	nBw7tP8Fya	2026-06-05 07:00:00.939	Roots Announces Details of its Fiscal 2026 First Quarter Results Conference Call	Business Wire	10.79	TSX	2026-06-05 07:00:00.961244	0.0897	0.0628	0.8476	0.0269	neutral	0.1175	0.0766	0.0657	0.1549	0.0633	2026-06-05 07:00:02.246475	NO:sentiment_score
GORO	"[""GORO""]"	nBw2ynyKMa	2026-06-05 07:00:00.598	Gold Resource Corporation Announces Special Shareholder Meeting to Vote on Strategic Merger With Goldgroup Mining	Business Wire	158.52	NYSE AMERICAN	2026-06-05 07:00:00.620339	0.1173	0.0483	0.8343	0.069	positive	0.4538	0.575	0.3445	0.8565	0.343	2026-06-05 07:00:02.260322	NO:sentiment_score,Float
MCRB	"[""MCRB""]"	nGNX7gPcgs	2026-06-05 07:00:00.972	Seres Therapeutics Announces Two Transactions to Strengthen Balance Sheet, Reduce On-Going Lease Costs and Extend Projected Operating Cash Runway Well Into the First Quarter of 2027	Globe Newswire	7.33	NASDAQ	2026-06-05 07:00:01.010344	0.9282	0.0134	0.0584	0.9148	positive	0.4972	0.5405	0.4026	0.8605	0.4631	2026-06-05 07:00:03.059135	YES
FSK	"[""FSK""]"	nACSbTlHza	2026-06-05 07:00:07.332	FSK INVESTOR ALERT:  Bronstein, Gewirtz and Grossman, LLC Announces that FS KKR Capital Corp. Investors Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE	279.18	NYSE	2026-06-05 07:00:07.376153	0.2187	0.1982	0.5831	0.0204	neutral	0.0419	0.0492	0.0391	0.3341	-0.0115	2026-06-05 07:00:08.088617	NO:sentiment_score,Float
STLA	"[""STLA"", ""STLAM""]"	nACSLV4hPa	2026-06-05 07:00:07.351	STLA INVESTOR ALERT:  Bronstein, Gewirtz and Grossman, LLC Reminds Stockholders of Stellantis N.V. to Contact the Firm Today!	ACCESSWIRE	2020.0	NYSE	2026-06-05 07:00:07.385009	0.16	0.0444	0.7956	0.1155	positive	0.0098	-0.0215	0.0166	0.3341	-0.0369	2026-06-05 07:00:08.423326	NO:sentiment_score,Float
STLAM	"[""STLA"", ""STLAM""]"	nACSLV4hPa	2026-06-05 07:00:07.351	STLA INVESTOR ALERT:  Bronstein, Gewirtz and Grossman, LLC Reminds Stockholders of Stellantis N.V. to Contact the Firm Today!	ACCESSWIRE		NYSE	2026-06-05 07:00:07.385614	0.16	0.0444	0.7956	0.1155	positive	0.15	0.1647	0.1004	0.3341	0.0595	2026-06-05 07:00:08.423918	NO:sentiment_score,Float
PHR	"[""PHR""]"	nACS8Wd7wa	2026-06-05 07:00:07.367	Pomerantz LLP Notifies Investors of Class Action Against Phreesia, Inc.  – PHR	ACCESSWIRE	48.96	NYSE	2026-06-05 07:00:07.395717	0.1115	0.1044	0.7841	0.0071	neutral	-0.3544	-0.4246	-0.1299	0.0035	-0.1442	2026-06-05 07:00:08.627171	NO:sentiment_score,excluded_string
LKQ	"[""LKQ""]"	nACS6kNFTa	2026-06-05 07:00:08.805	Pomerantz LLP Reminds Investors: Securities Lawsuit Has Been Filed Against LKQ Corporation  – LKQ	ACCESSWIRE	253.12	NASDAQ	2026-06-05 07:00:08.830333	0.1324	0.4021	0.4655	-0.2698	negative	-0.6419	-0.7331	-0.4708	0.0668	-0.2812	2026-06-05 07:00:09.408011	NO:sentiment_score,Float,excluded_string
GPK	"[""GPK""]"	nACS4SJp4a	2026-06-05 07:00:10.514	Pomerantz LLP Pursues Shareholder Class Action Against Graphic Packaging Holding Company  – GPK	ACCESSWIRE	291.25	NYSE	2026-06-05 07:00:10.533629	0.1575	0.2674	0.5751	-0.11	negative	-0.2627	-0.305	-0.1267	0.5844	-0.0237	2026-06-05 07:00:11.519881	NO:sentiment_score,Float,excluded_string
URG	"[""URG""]"	nACSxG9Bqa	2026-06-05 07:00:10.880	Ur-Energy Reports Results of Annual General and Special Meeting of Shareholders	ACCESSWIRE	363.21	NYSE AMERICAN	2026-06-05 07:00:10.896208	0.0731	0.0418	0.8852	0.0313	neutral	0.1963	0.1962	0.0878	0.3228	0.099	2026-06-05 07:00:11.855145	NO:sentiment_score,Float
SES	"[""SES""]"	nACS82Z2za	2026-06-05 07:00:10.901	SES INVESTOR ALERT: Bronstein, Gewirtz and Grossman, LLC  Announces that SES AI Corporation Shareholders Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE	235.77	NYSE	2026-06-05 07:00:10.934166	0.204	0.2826	0.5134	-0.0786	negative	-0.0594	-0.1327	-0.0238	0.2233	-0.0874	2026-06-05 07:00:12.335673	NO:sentiment_score,Float
FCHL	"[""FCHL""]"	nACS1Wvfqa	2026-06-05 07:00:10.930	FCHL Stockholders Have Opportunity to Lead Fitness Champs Holdings Ltd. Class Action Lawsuit – Contact Bronstein, Gewirtz and Grossman, LLC Today!	ACCESSWIRE	0.4	NASDAQ	2026-06-05 07:00:10.972647	0.1566	0.0422	0.8012	0.1144	positive	-0.065	-0.0882	-0.024	0.2231	-0.0664	2026-06-05 07:00:12.676575	NO:sentiment_score
ZTS	"[""ZTS""]"	nACSJ8gnza	2026-06-05 07:00:11.134	ZTS STOCKHOLDER ALERT:  Bronstein, Gewirtz and Grossman, LLC Announces that Zoetis Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE	416.84	NYSE	2026-06-05 07:00:11.183183	0.1606	0.2738	0.5656	-0.1131	negative	-0.0127	-0.084	0.0116	0.3341	-0.0534	2026-06-05 07:00:13.006396	NO:sentiment_score,Float
BRAI	"[""BRAI""]"	nPRr52599a	2026-06-05 07:07:06.001	REG-BlackRock American Income Trust Plc: Net Asset Value(s)	PR Newswire	53.1	LSE	2026-06-05 07:07:06.018851	0.0711	0.0375	0.8914	0.0336	neutral	0.0	0.0234	0.0267	0.0264	0.0267	2026-06-05 07:07:06.112371	NO:sentiment_score
BMY	"[""BMY""]"	nACSQb2lba	2026-06-05 07:29:55.906	Early Detection in Brazil Is a Game Changer for Lung Cancer Care	ACCESSWIRE	2040.0	NYSE	2026-06-05 07:29:55.919763	0.2125	0.0761	0.7114	0.1364	positive	0.3833	0.4054	0.2157	0.5908	0.2275	2026-06-05 07:29:56.209416	NO:sentiment_score,Float
FTV	"[""FTV""]"	nGNE5hYrwT	2026-06-05 07:30:00.413	REG-Result of AGM	Globe Newswire	303.87	LSE	2026-06-05 07:30:00.421806	0.1483	0.053	0.7986	0.0953	positive	0.3331	0.2625	0.0924	0.2372	0.1186	2026-06-05 07:30:00.796336	NO:sentiment_score,Float
AIB	"[""AIB""]"	nGNX5tT2cX	2026-06-05 07:30:00.574	BlockchAIn Announces Pricing of $55 Million Public Offering of Common Stock	Globe Newswire	11.3	NYSE AMERICAN	2026-06-05 07:30:00.601389	0.0928	0.02	0.8872	0.0728	positive	0.1361	0.1074	0.0695	0.3664	0.0899	2026-06-05 07:30:01.462239	NO:sentiment_score
CMND	"[""CMND""]"	nGNX65HwvZ	2026-06-05 07:32:00.333	Clearmind Medicine to Feature New Insights from CMND-100 Psychedelic Clinical Trial on “Inside MEAI” Webinar	Globe Newswire	1.01	NASDAQ	2026-06-05 07:32:00.359832	0.1092	0.0318	0.859	0.0774	positive	0.1674	0.1225	0.0961	0.2095	0.1072	2026-06-05 07:32:00.785627	NO:sentiment_score
YYGH	"[""YYGH""]"	nPnbp8l2la	2026-06-05 07:37:00.276	YY Group (NASDAQ: YYGH) Wins Prestigious HAPA Solutions Excellence Award, Validating Enterprise AI Marketplace Adoption in Southeast Asia	PR Newswire	2.03	NASDAQ	2026-06-05 07:37:00.303531	0.9292	0.0185	0.0523	0.9106	positive	0.4175	0.5132	0.3582	0.7815	0.4506	2026-06-05 07:37:00.916175	YES
ABX	"[""ABX""]"	nGNX6Ddhtc	2026-06-05 08:00:01.597	Abacus Global Management Named to TIME's World's Growth Leaders of 2026	Globe Newswire	32.36	NYSE	2026-06-05 08:00:01.617847	0.2855	0.0577	0.6568	0.2278	positive	0.5007	0.5692	0.346	0.7806	0.4282	2026-06-05 08:00:02.515894	NO:sentiment_score
FITB	"[""FITB""]"	nBw6NWMnla	2026-06-05 08:00:01.400	Fifth Third’s Newline Recognized by American Banker for Powering Next-Generation Payments Infrastructure	Business Wire	902.15	NASDAQ	2026-06-05 08:00:01.417430	0.3888	0.0204	0.5908	0.3684	positive	0.4112	0.4904	0.3727	0.7531	0.4489	2026-06-05 08:00:02.548999	NO:sentiment_score,Float
GNS	"[""GNS""]"	nGNX9M6lwy	2026-06-05 08:00:03.687	Genius Group Publishes White Paper and Investor Presentation on AI Treasury	Globe Newswire	146.03	NYSE AMERICAN	2026-06-05 08:00:03.705151	0.0428	0.03	0.9272	0.0128	neutral	0.3131	0.3765	0.2304	0.6651	0.2388	2026-06-05 08:00:04.219346	NO:sentiment_score,Float
JRSH	"[""JRSH""]"	nACS4n37ca	2026-06-05 08:00:04.466	Jerash Holdings to Report Financial Results for Fiscal 2026 Fourth Quarter and Full Year on Monday, June 15, 2026	ACCESSWIRE	6.33	NASDAQ	2026-06-05 08:00:04.582509	0.0397	0.0551	0.9052	-0.0154	neutral	0.0396	0.0332	0.0302	0.0587	0.0313	2026-06-05 08:00:05.236098	NO:sentiment_score
BCDA	"[""BCDA""]"	nGNX6Ym34K	2026-06-05 08:00:04.253	FDA Confirms CardiAMP HF II May Support Premarket Approval of CardiAMP Cell Therapy for Ischemic HFrEF	Globe Newswire	8.04	NASDAQ	2026-06-05 08:00:04.322903	0.8407	0.0116	0.1477	0.8291	positive	0.4147	0.5082	0.3243	0.7486	0.3427	2026-06-05 08:00:05.787458	YES
CCLD	"[""CCLD""]"	nGNX5H8kKm	2026-06-05 08:00:05.275	CareCloud Shareholders Overwhelmingly Approve All Proposals, Reaffirming Confidence in Company Leadership and Strategy	Globe Newswire	35.87	NASDAQ	2026-06-05 08:00:05.347145	0.8647	0.0176	0.1177	0.8471	positive	0.4034	0.4736	0.2127	0.825	0.1931	2026-06-05 08:00:06.179528	YES
VIK	"[""VIK""]"	nBw28jMa	2026-06-05 08:00:07.192	Viking Announces New Offerings for European River Voyages	Business Wire	206.21	NYSE	2026-06-05 08:00:07.222356	0.2902	0.0146	0.6951	0.2756	positive	0.2646	0.3182	0.1977	0.5711	0.2134	2026-06-05 08:00:08.007548	NO:sentiment_score,Float
2N5BY	"[""NNDM"", ""2N5BY""]"	nGNX1fq6P1	2026-06-05 08:00:07.280	Nano Dimension Issues Letter from Chief Executive Officer, David Stehlin	Globe Newswire		NASDAQ	2026-06-05 08:00:07.296865	0.1602	0.0272	0.8126	0.133	positive	-0.007	-0.1061	0.0152	0.6464	-0.0005	2026-06-05 08:00:08.412010	NO:sentiment_score,Float
NNDM	"[""NNDM"", ""2N5BY""]"	nGNX1fq6P1	2026-06-05 08:00:07.280	Nano Dimension Issues Letter from Chief Executive Officer, David Stehlin	Globe Newswire	202.92	NASDAQ	2026-06-05 08:00:07.297104	0.1602	0.0272	0.8126	0.133	positive	0.0042	-0.0986	0.0241	0.6464	0.019	2026-06-05 08:00:08.412137	NO:sentiment_score,Float
AIMD	"[""AIMD"", ""AIMDW""]"	nACSPVw3ka	2026-06-05 08:00:07.335	VASRO Research Highlights Ainos Smell AI Expansion into Emergency Department Operations	ACCESSWIRE	2.12	NASDAQ	2026-06-05 08:00:07.351056	0.3889	0.0227	0.5884	0.3663	positive	0.3727	0.4322	0.2767	0.6781	0.2972	2026-06-05 08:00:09.489355	NO:sentiment_score
AIMDW	"[""AIMD"", ""AIMDW""]"	nACSPVw3ka	2026-06-05 08:00:07.335	VASRO Research Highlights Ainos Smell AI Expansion into Emergency Department Operations	ACCESSWIRE	2.3902	NASDAQ	2026-06-05 08:00:07.352366	0.3889	0.0227	0.5884	0.3663	positive	0.3727	0.4322	0.2767	0.6781	0.2972	2026-06-05 08:00:09.491665	NO:sentiment_score
INTC	"[""INTC"", ""6501""]"	nPn4TmR21a	2026-06-05 08:00:07.475	Hitachi and Intel announce strategic collaboration to accelerate AI transformation across key industries	PR Newswire	4250.0	NASDAQ	2026-06-05 08:00:07.488572	0.7805	0.0139	0.2057	0.7666	positive	0.4901	0.5847	0.4691	0.8243	0.4283	2026-06-05 08:00:09.599413	NO:Float
6501	"[""INTC"", ""6501""]"	nPn4TmR21a	2026-06-05 08:00:07.475	Hitachi and Intel announce strategic collaboration to accelerate AI transformation across key industries	PR Newswire		NASDAQ	2026-06-05 08:00:07.489966	0.7805	0.0139	0.2057	0.7666	positive	0.4879	0.5936	0.4648	0.8243	0.4104	2026-06-05 08:00:09.599606	NO:Float
TSHA	"[""TSHA""]"	nGNX9byCL8	2026-06-05 08:01:00.252	Taysha Gene Therapies Announces Inducement Grant Under Nasdaq Listing Rule 5635(c)(4)	Globe Newswire	238.08	NASDAQ	2026-06-05 08:01:00.272180	0.1516	0.0281	0.8202	0.1235	positive	0.3312	0.3309	0.1857	0.5283	0.1572	2026-06-05 08:01:00.612357	NO:sentiment_score,Float
DUK	"[""DUK""]"	nPn6ZZbmda	2026-06-05 08:01:00.829	The DOE announces grants for Duke Energy projects, bringing total funding to nearly $96 million	PR Newswire	778.54	NYSE	2026-06-05 08:01:00.857966	0.7755	0.0164	0.2081	0.7591	positive	0.5651	0.685	0.5651	0.8435	0.5209	2026-06-05 08:01:01.405037	NO:Float
PG	"[""PG""]"	nBw9dbwRWa	2026-06-05 08:06:00.351	Old Spice and Walmart Celebrate the Graduating Class of 2026 with A Fireside Chat From Basketball Analyst, Andraya Carter, On The Impact Of Mentorship	Business Wire	2330.0	NYSE	2026-06-05 08:06:00.371573	0.3444	0.0744	0.5812	0.27	positive	0.3871	0.4806	0.3216	0.7403	0.2764	2026-06-05 08:06:01.090446	NO:sentiment_score,Float
