Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
TBI	"[""TBI""]"	nBw8qqYGPa	2026-05-27 16:05:17	Temporary Workers Prioritize Transparency and Human Connection	Business Wire	28.26	NYSE	2026-05-27 16:05:17.568880	0.0525	0.0441	0.9033	0.0084	neutral	0.3636	0.4903	0.3636	0.7565	0.4204	2026-05-27 16:05:18.360737	NO:sentiment_score
AIRS	"[""AIRS""]"	nGNXr0Sw3	2026-05-27 16:05:17	AirSculpt Technologies Announces Participation in Upcoming Investor Conferences	Globe Newswire	0.91	NASDAQ	2026-05-27 16:05:17.877652	0.1287	0.0302	0.841	0.0985	positive	0.2003	0.1665	0.1015	0.2555	0.0986	2026-05-27 16:05:18.815806	NO:sentiment_score
ZNTL	"[""ZNTL""]"	nGNXb0SfRr	2026-05-27 16:05:17	Zentalis Strengthens Commercial Leadership with Appointments of Shannon Campbell to Board of Directors and Sarah Kelly as SVP of Commercial Strategy	Globe Newswire	45.99	NASDAQ	2026-05-27 16:05:17.687948	0.8347	0.012	0.1533	0.8226	positive	0.446	0.5565	0.4044	0.7565	0.4068	2026-05-27 16:05:19.064370	YES
YYGH	"[""YYGH""]"	nPnbZyHMNa	2026-05-27 16:10:02	YY Group Holding Announces Estimated Total Assets and Net Assets per Share of $11.13 and $4.03, Respectively, as of April 30, 2026	PR Newswire	2.19	NASDAQ	2026-05-27 16:10:02.646311	0.0633	0.0511	0.8856	0.0122	neutral	0.5125	0.6317	0.3876	0.8888	0.3678	2026-05-27 16:10:03.141717	NO:sentiment_score
RAIL	"[""RAIL""]"	nGNX50VXZL	2026-05-27 16:15:02	FreightCar America, Inc. to Attend Stifel Cross Sector 1x1 Conference	Globe Newswire	12.61	NASDAQ	2026-05-27 16:15:02.336590	0.0894	0.0297	0.8809	0.0597	positive	0.2554	0.1697	0.1154	0.2057	0.1146	2026-05-27 16:15:02.516106	NO:sentiment_score
MSW	"[""MSW""]"	nGNX3gxzFj	2026-05-27 16:15:04	Ming Shing Group Holdings Limited Announces Board Leadership Changes and Appointment of Mr. Zhijun Pan as Chairman of the Board	Globe Newswire	4.56	NASDAQ	2026-05-27 16:15:04.410532	0.1213	0.0505	0.8282	0.0708	positive	0.2484	0.3121	0.1303	0.6699	0.0765	2026-05-27 16:15:04.903727	NO:sentiment_score
TG	"[""TG""]"	nBw6gDtdYa	2026-05-27 16:15:07	Tredegar Announces Director Transitions	Business Wire	31.65	NYSE	2026-05-27 16:15:07.569783	0.0798	0.1163	0.8038	-0.0365	neutral	0.3657	0.4318	0.1779	0.7202	0.213	2026-05-27 16:15:07.996285	NO:sentiment_score
BZFD	"[""BZFD""]"	nBwYNdPVa	2026-05-27 16:15:07	BuzzFeed, Inc. Completes Majority Stake Investment by Byron Allen's Family Office, Positioning Company for Next Era of Growth	Business Wire	26.55	NASDAQ	2026-05-27 16:15:07.852985	0.4542	0.0243	0.5214	0.4299	positive	0.4275	0.548	0.3687	0.7827	0.3366	2026-05-27 16:15:08.525963	NO:sentiment_score
NEOV	"[""NEOV""]"	nGNXbFxVZ4	2026-05-27 16:19:41	NeoVolta Announces Proposed Public Offering of Common Stock	Globe Newswire	33.65	NASDAQ	2026-05-27 16:19:41.548809	0.1667	0.0181	0.8152	0.1487	positive	0.2285	0.1774	0.0768	0.3488	0.0843	2026-05-27 16:19:42.149862	NO:sentiment_score
YYGH	"[""YYGH""]"	nGNX5xknxJ	2026-05-27 16:20:00	YY Group Holding Announces Estimated Total Assets and Net Assets per Share of $11.13 and $4.03, Respectively, as of April 30, 2026	Globe Newswire	2.19	NASDAQ	2026-05-27 16:20:00.978005	0.0633	0.0511	0.8856	0.0122	neutral	0.5489	0.6441	0.3866	0.8919	0.3988	2026-05-27 16:20:01.435447	NO:sentiment_score
ZTR	"[""ZTR""]"	nBw2mFmHSa	2026-05-27 16:20:01	Virtus Total Return Fund Inc. Discloses Sources of Distribution – Section 19(a) Notice	Business Wire	49.99	NYSE	2026-05-27 16:20:01.462529	0.0391	0.0311	0.9298	0.008	neutral	0.1616	0.125	0.0593	0.2466	0.0684	2026-05-27 16:20:02.205227	NO:sentiment_score
CVRX	"[""CVRX""]"	nGNX4BGHWV	2026-05-27 16:30:03	CVRx to Present at the Goldman Sachs 47th Annual Global Healthcare Conference	Globe Newswire	15.17	NASDAQ	2026-05-27 16:30:03.867062	0.1517	0.0189	0.8295	0.1328	positive	0.3039	0.3536	0.2125	0.5177	0.1773	2026-05-27 16:30:04.289600	NO:sentiment_score
IMA	"[""IMA""]"	nGNX2VsfXv	2026-05-27 16:30:03	ImageneBio to Participate in 2026 Jefferies Global Healthcare Conference in New York	Globe Newswire	6.86	NASDAQ	2026-05-27 16:30:04.016302	0.1204	0.0257	0.8539	0.0947	positive	0.3323	0.3678	0.2061	0.4814	0.1774	2026-05-27 16:30:04.367593	NO:sentiment_score
DMAC	"[""DMAC""]"	nBwBFSVja	2026-05-27 16:30:05	DiaMedica Therapeutics to Present at the Jefferies Global Healthcare Conference 2026	Business Wire	26.97	NASDAQ	2026-05-27 16:30:05.641122	0.1353	0.0257	0.8391	0.1096	positive	0.2042	0.2093	0.1029	0.3031	0.1033	2026-05-27 16:30:05.903287	NO:sentiment_score
EAF	"[""EAF""]"	nBw86GLR9a	2026-05-27 16:30:07	GrafTech Announces Publication of 2025 Sustainability Report	Business Wire	16.59	NYSE	2026-05-27 16:30:07.924094	0.0982	0.0358	0.8659	0.0624	positive	0.2694	0.2778	0.1695	0.7833	0.2873	2026-05-27 16:30:08.534428	NO:sentiment_score
ARQ	"[""ARQ""]"	nGNX4sxK1G	2026-05-27 16:30:08	Arq Strengthens Executive Team with Appointment of Shimon Steinmetz as Chief Financial Officer	Globe Newswire	31.96	NASDAQ	2026-05-27 16:30:08.378572	0.4634	0.028	0.5085	0.4354	positive	0.3188	0.4461	0.279	0.789	0.2779	2026-05-27 16:30:09.170023	NO:sentiment_score
AZTR	"[""AZTR""]"	nPn9glFvRa	2026-05-27 16:30:08	Azitra Announces Intention to Adjourn Annual Meeting and Reconvene Annual Meeting	PR Newswire	16.19	NYSE AMERICAN	2026-05-27 16:30:08.561853	0.0701	0.0548	0.8751	0.0153	neutral	0.0097	0.0181	0.0231	0.0097	0.0148	2026-05-27 16:30:09.528821	NO:sentiment_score
SEER	"[""SEER""]"	nBwbPT06sa	2026-05-27 16:30:09	The Radoff-JEC Group Calls on Seer Inc. and Its Advisors to Reevaluate Its Premium Acquisition Proposal in the Best Interests of All Stockholders	Business Wire	31.82	NASDAQ	2026-05-27 16:30:09.379651	0.2163	0.0176	0.7661	0.1986	positive	0.1062	0.107	0.091	0.4156	0.1194	2026-05-27 16:30:10.489621	NO:sentiment_score
LOOP	"[""LOOP""]"	nACSdD9DPa	2026-05-27 16:30:09	Loop Industries Reports Fourth Quarter and Full Year Fiscal 2026 Results and Provides Update on Business Developments	ACCESSWIRE	26.38	NASDAQ	2026-05-27 16:30:09.408177	0.0701	0.0493	0.8806	0.0209	neutral	0.4836	0.5922	0.4836	0.8991	0.4635	2026-05-27 16:30:10.929027	NO:sentiment_score
SLMT	"[""SLMT""]"	nBw1G4NBVa	2026-05-27 16:45:00	Letter to Shareholders of Brera Holdings PLC (d/b/a Solmate Infrastructure)	Business Wire	4.56	NASDAQ	2026-05-27 16:45:00.738464	0.1537	0.0275	0.8188	0.1263	positive	0.5166	0.5987	0.4906	0.7852	0.477	2026-05-27 16:45:01.203250	NO:sentiment_score
SGRP	"[""SGRP""]"	nNFC4Dp9Gr	2026-05-27 16:48:54	Founder and Significant Shareholder Robert G. Brown Recommends SPAR Group's Board to Act to Increase Shareholder Value	Newsfile Corp	11.74	NASDAQ	2026-05-27 16:48:54.740188	0.8139	0.0108	0.1753	0.803	positive	0.2711	0.3692	0.2224	0.7508	0.2244	2026-05-27 16:48:55.384364	YES
BKKT	"[""BKKT""]"	nACSxvrlka	2026-05-27 16:57:00	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Bakkt, Inc. - BKKT	ACCESSWIRE	30.15	NYSE	2026-05-27 16:57:00.516496	0.1281	0.1233	0.7486	0.0048	neutral	-0.2952	-0.4364	-0.129	0.11	-0.1385	2026-05-27 16:57:00.833434	NO:sentiment_score
WPRT	"[""WPRT""]"	nGNX8tNHrF	2026-05-27 17:00:02	Westport Announces Annual General and Special Meeting	Globe Newswire	15.18	TSX	2026-05-27 17:00:02.543947	0.122	0.0696	0.8084	0.0525	positive	0.2645	0.3004	0.1326	0.5504	0.1288	2026-05-27 17:00:03.054256	NO:sentiment_score
VTSI	"[""VTSI""]"	nACSZq3nxa	2026-05-27 17:02:01	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of VirTra, Inc. - VTSI	ACCESSWIRE	10.86	NASDAQ	2026-05-27 17:02:01.042376	0.1149	0.1011	0.7841	0.0138	neutral	-0.2899	-0.4137	-0.1265	0.11	-0.1374	2026-05-27 17:02:01.394298	NO:sentiment_score
VFL	"[""MFM"", ""VFL""]"	nPn55lXsKa	2026-05-27 17:04:23	abrdn National Municipal Income Fund (VFL) Announces Adjournment of Special Shareholder Meeting Relating to Proposed Reorganization	PR Newswire	12.27	NYSE	2026-05-27 17:04:23.582137	0.0709	0.0586	0.8705	0.0123	neutral	0.4698	0.5487	0.2723	0.9195	0.3377	2026-05-27 17:04:24.226254	NO:sentiment_score
MFM	"[""MFM"", ""VFL""]"	nPn55lXsKa	2026-05-27 17:04:23	abrdn National Municipal Income Fund (VFL) Announces Adjournment of Special Shareholder Meeting Relating to Proposed Reorganization	PR Newswire	41.19	NYSE	2026-05-27 17:04:23.583537	0.0709	0.0586	0.8705	0.0123	neutral	0.4928	0.5597	0.274	0.9195	0.3503	2026-05-27 17:04:24.226855	NO:sentiment_score
ASM	"[""ASM""]"	nACSZtPBra	2026-05-27 17:05:00	Avino Reports Voting Results of Its 2026 Annual General Meeting	ACCESSWIRE	156.46	TSX	2026-05-27 17:05:00.881962	0.0982	0.0415	0.8603	0.0567	positive	0.361	0.4565	0.197	0.7883	0.1646	2026-05-27 17:05:01.397250	NO:sentiment_score,Float
CCO	"[""CCO""]"	nBwH50Xha	2026-05-27 17:15:00	Cameco Announces McArthur River/Key Lake Operation Resumes Production	Business Wire	378.58	TSX	2026-05-27 17:15:00.928895	0.2382	0.1434	0.6184	0.0948	positive	-0.1418	-0.2294	-0.1087	0.4872	-0.1823	2026-05-27 17:15:01.374160	NO:sentiment_score,Float
PHR	"[""PHR""]"	nNFC83q9Zm	2026-05-27 17:16:11	ROSEN, A LEADING LAW FIRM, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	Newsfile Corp	46.89	NYSE	2026-05-27 17:16:11.471751	0.1987	0.0487	0.7526	0.1499	positive	0.2128	0.2635	0.1495	0.539	0.1027	2026-05-27 17:16:11.794963	NO:sentiment_score
GWAV	"[""GWAV""]"	nGNX3dzC5Q	2026-05-27 17:20:00	Greenwave Announces Receipt of Additional Delinquency Notice from Nasdaq	Globe Newswire	0.8	NASDAQ	2026-05-27 17:20:00.875011	0.1913	0.1089	0.6998	0.0824	positive	0.1942	0.2246	0.1353	0.5537	0.0988	2026-05-27 17:20:01.425426	NO:sentiment_score
NEXM	"[""NEXM""]"	nNFC3T4Gb6	2026-05-27 17:20:12	NexMetals Announces Results of Annual General Meeting of Shareholders	Newsfile Corp	34.76	NASDAQ	2026-05-27 17:20:12.072945	0.1265	0.0834	0.7901	0.043	neutral	0.2476	0.249	0.1456	0.418	0.1599	2026-05-27 17:20:12.599898	NO:sentiment_score
LGO	"[""LGO""]"	nNFC6W1Y4W	2026-05-27 17:37:01	Largo Announces Plans to Evaluate Strategic Alternatives to Maximize Value of Its Tungsten Assets in Canada and Brazil	Newsfile Corp	49.59	NASDAQ	2026-05-27 17:37:01.315314	0.6851	0.0129	0.3019	0.6722	positive	0.3849	0.4955	0.3004	0.7563	0.315	2026-05-27 17:37:01.936375	NO:sentiment_score
HOVR	"[""HOVR""]"	nACS40G1ka	2026-05-27 17:43:49	New Horizon Aircraft Ltd. Announces Closing of $25 Million Offering of Common Shares	ACCESSWIRE	37.51	NASDAQ	2026-05-27 17:43:49.916029	0.0959	0.0323	0.8718	0.0636	positive	0.3562	0.3045	0.1241	0.569	0.1192	2026-05-27 17:43:50.495927	NO:sentiment_score
PHR	"[""PHR""]"	nGNX8w6G6z	2026-05-27 17:44:57	Robbins LLP Urges PHR Stockholders Who Lost Money Investing in Phreesia, Inc. to Contact the Firm for Information About Leading the Class Action	Globe Newswire	46.89	NYSE	2026-05-27 17:44:57.480678	0.1948	0.0568	0.7484	0.138	positive	-0.3435	-0.4632	-0.1967	-0.1304	-0.1752	2026-05-27 17:44:57.846814	NO:sentiment_score
ANGI	"[""ANGI""]"	nACS22rcda	2026-05-27 17:45:00	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Angi Inc. - ANGI	ACCESSWIRE	28.5	NASDAQ	2026-05-27 17:45:00.541191	0.0722	0.0878	0.84	-0.0156	neutral	-0.3378	-0.4999	-0.1938	0.2556	-0.1878	2026-05-27 17:45:00.917973	NO:sentiment_score
WGRX	"[""WGRX""]"	nACSWt19Ya	2026-05-27 17:52:45	Wellgistics Health Refinances Outstanding Convertible Debt and Raises $6.5M	ACCESSWIRE	62.74	NASDAQ	2026-05-27 17:52:45.747948	0.4503	0.0208	0.529	0.4295	positive	0.356	0.4476	0.2145	0.7638	0.2503	2026-05-27 17:52:46.281832	NO:sentiment_score,Float
ENGN	"[""ENGN""]"	nACS27kWMa	2026-05-27 18:00:01	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of enGene Therapeutics Inc. - ENGN	ACCESSWIRE	30.51	NASDAQ	2026-05-27 18:00:01.877211	0.1345	0.0716	0.7939	0.0629	positive	-0.026	-0.0865	-0.0001	0.244	-0.0084	2026-05-27 18:00:02.155920	NO:sentiment_score
ELWT	"[""ELWT""]"	nNFC9Vj4gZ	2026-05-27 18:12:12	ROSEN, TOP RANKED GLOBAL COUNSEL, Encourages Elauwit Connection, Inc. Investors to Inquire About Securities Class Action Investigation - ELWT	Newsfile Corp	2.15	NASDAQ	2026-05-27 18:12:12.694905	0.1693	0.0406	0.7901	0.1287	positive	0.1087	0.0595	0.0845	0.5125	0.0268	2026-05-27 18:12:13.082698	NO:sentiment_score
AARD	"[""AARD""]"	nACSW9fGsa	2026-05-27 18:30:02	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Aardvark Therapeutics, Inc. - AARD	ACCESSWIRE	12.55	NASDAQ	2026-05-27 18:30:02.389720	0.1263	0.1161	0.7576	0.0102	neutral	-0.1588	-0.2815	-0.0789	0.1336	-0.0858	2026-05-27 18:30:02.762876	NO:sentiment_score
SNBR	"[""SNBR""]"	nACSqqYJXa	2026-05-27 19:00:01	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Sleep Number Corporation - SNBR	ACCESSWIRE	18.68	NASDAQ	2026-05-27 19:00:01.485537	0.0942	0.0692	0.8365	0.025	neutral	-0.2895	-0.4221	-0.1263	0.11	-0.1363	2026-05-27 19:00:01.822062	NO:sentiment_score
MEHA	"[""MEHA""]"	nNFC7kFdCD	2026-05-27 19:00:11	Functional Brands Announces Adjournment of Special Meeting of Stockholders	Newsfile Corp	16.32	NASDAQ	2026-05-27 19:00:11.369513	0.1095	0.1661	0.7244	-0.0566	negative	0.1113	0.081	0.0481	0.2234	0.0435	2026-05-27 19:00:12.220512	NO:sentiment_score
PODC	"[""PODC""]"	nGNX1YwF8N	2026-05-27 19:43:34	PodcastOne (Nasdaq: PODC) Issues Correction to Press Release Dated May 27, 2026 regarding Fiscal 2027 Guidance	Globe Newswire	3.43	NASDAQ	2026-05-27 19:43:34.594861	0.0503	0.0409	0.9088	0.0094	neutral	0.4293	0.5535	0.3102	0.8933	0.4427	2026-05-27 19:43:35.444522	NO:sentiment_score
UHG	"[""UHG""]"	nACSpsNnKa	2026-05-27 20:00:05	Class Action Lawsuit Reminder from Pomerantz LLP for Investors of United Homes Group, Inc.  – UHG	ACCESSWIRE		NASDAQ	2026-05-27 20:00:05.045429	0.1724	0.1126	0.7149	0.0598	positive	-0.2042	-0.2593	-0.0966	0.3838	-0.0923	2026-05-27 20:00:05.448968	NO:sentiment_score,Float
PHR	"[""PHR""]"	nACSN60pBa	2026-05-27 20:00:06	Pomerantz LLP Calls Attention to Class Action Involving Phreesia, Inc.  – PHR	ACCESSWIRE	46.89	NYSE	2026-05-27 20:00:06.659647	0.1563	0.1355	0.7082	0.0208	neutral	-0.3544	-0.4182	-0.1248	0.0035	-0.1312	2026-05-27 20:00:06.948905	NO:sentiment_score
FCHL	"[""FCHL""]"	nACSK3rJYa	2026-05-27 20:00:07	Pomerantz LLP Issues Important Reminder to Shareholders in Fitness Champs Holdings Ltd.  of Class Action – FCHL	ACCESSWIRE	0.38	NASDAQ	2026-05-27 20:00:07.330377	0.2859	0.0485	0.6656	0.2375	positive	-0.1939	-0.2279	-0.0601	0.11	-0.0698	2026-05-27 20:00:07.668363	NO:sentiment_score
KELYA	"[""KELYA""]"	nNFC3W542	2026-05-27 20:01:11	Kaskela Law LLC Announces Investigation of Kelly Services, Inc. (KELYA) and Encourages Long-Term KELYA Shareholders to Contact the Firm	Newsfile Corp	29.53	NASDAQ	2026-05-27 20:01:11.209113	0.1323	0.1466	0.7212	-0.0143	neutral	-0.1324	-0.1977	-0.0375	0.1412	-0.0801	2026-05-27 20:01:11.588603	NO:sentiment_score
GYRE	"[""GYRE""]"	nNFC5R5cG7	2026-05-27 20:01:11	Kaskela Law LLC Announces Investigation of Gyre Therapeutics, Inc. (GYRE) and Encourages Long-Term GYRE Shareholders to Contact the Firm	Newsfile Corp	18.36	NASDAQ	2026-05-27 20:01:11.317532	0.1223	0.0796	0.7981	0.0427	neutral	0.1545	0.1904	0.082	0.1545	0.0769	2026-05-27 20:01:11.657183	NO:sentiment_score
